date,btc_usd,gold_usd,dxy
2026-01-11,90827.4609375,4490.2998046875,99.12999725341797
2026-01-12,91192.9921875,4604.2998046875,98.86000061035156
2026-01-13,95321.78125,4589.2001953125,99.12999725341797
2026-01-14,96929.328125,4626.2998046875,99.12999725341797
2026-01-15,95551.1875,4616.2998046875,99.31999969482422
2026-01-16,95525.1171875,4588.39990234375,99.38999938964844
2026-01-17,95099.921875,4588.39990234375,99.38999938964844
2026-01-18,93634.4296875,4588.39990234375,99.38999938964844
2026-01-19,92553.59375,4588.39990234375,99.38999938964844
2026-01-20,88310.90625,4759.60009765625,98.63999938964844
2026-01-21,89376.9609375,4831.7998046875,98.76000213623047
2026-01-22,89462.453125,4908.7998046875,98.36000061035156
2026-01-23,89503.875,4976.2001953125,97.5999984741211
2026-01-24,89110.734375,4976.2001953125,97.5999984741211
2026-01-25,86572.21875,4976.2001953125,97.5999984741211
2026-01-26,88267.140625,5079.7001953125,97.04000091552734
2026-01-27,89102.5703125,5079.89990234375,96.22000122070312
2026-01-28,89184.5703125,5301.60009765625,96.44999694824219
2026-01-29,84561.5859375,5318.39990234375,96.27999877929688
2026-01-30,84128.65625,4713.89990234375,96.98999786376953
2026-01-31,78621.1171875,4713.89990234375,96.98999786376953
2026-02-01,76974.4453125,4713.89990234375,96.98999786376953
2026-02-02,78688.765625,4622.5,97.61000061035156
2026-02-03,75633.546875,4903.7001953125,97.44000244140625
2026-02-04,73019.703125,4920.39990234375,97.62000274658203
2026-02-05,62702.09765625,4861.39990234375,97.81999969482422
2026-02-06,70555.390625,4951.2001953125,97.62999725341797
2026-02-07,69281.96875,4951.2001953125,97.62999725341797
2026-02-08,70264.7265625,4951.2001953125,97.62999725341797
2026-02-09,70120.78125,5050.89990234375,96.81999969482422
2026-02-10,68793.9609375,5003.7998046875,96.80000305175781
2026-02-11,66991.96875,5071.60009765625,96.83000183105469
2026-02-12,66221.84375,4923.7001953125,96.93000030517578
2026-02-13,68857.84375,5022.0,96.87999725341797
2026-02-14,69767.625,5022.0,96.87999725341797
2026-02-15,68788.1875,5022.0,96.87999725341797
2026-02-16,68843.15625,5022.0,96.87999725341797
2026-02-17,67494.21875,4882.89990234375,97.16000366210938
2026-02-18,66425.3203125,4986.5,97.69999694824219
2026-02-19,66957.5234375,4975.89990234375,97.93000030517578
2026-02-20,68005.421875,5059.2998046875,97.80000305175781
2026-02-21,68003.765625,5059.2998046875,97.80000305175781
2026-02-22,67659.390625,5059.2998046875,97.80000305175781
2026-02-23,64616.73828125,5204.7001953125,97.69999694824219
2026-02-24,64080.04296875,5155.7998046875,97.87999725341797
2026-02-25,67960.125,5206.39990234375,97.69999694824219
2026-02-26,67453.7734375,5176.5,97.79000091552734
2026-02-27,65881.796875,5230.5,97.61000061035156
2026-02-28,66995.859375,5230.5,97.61000061035156
2026-03-01,65738.1015625,5230.5,97.61000061035156
2026-03-02,68775.8515625,5294.39990234375,98.37999725341797
2026-03-03,68293.6484375,5107.39990234375,99.05000305175781
2026-03-04,72710.578125,5120.2001953125,98.7699966430664
2026-03-05,70841.125,5065.2998046875,99.31999969482422
2026-03-06,68136.4921875,5146.10009765625,98.98999786376953
2026-03-07,67272.59375,5146.10009765625,98.98999786376953
2026-03-08,65969.78125,5146.10009765625,98.98999786376953
2026-03-09,68402.3828125,5091.5,99.18000030517578
2026-03-10,69926.921875,5229.7001953125,98.83000183105469
2026-03-11,70204.8828125,5167.39990234375,99.2300033569336
2026-03-12,70493.4609375,5115.7998046875,99.73999786376953
2026-03-13,70968.265625,5052.5,100.36000061035156
2026-03-14,71214.625,5052.5,100.36000061035156
2026-03-15,72789.9140625,5052.5,100.36000061035156
2026-03-16,74861.0859375,4994.0,99.70999908447266
2026-03-17,73922.4765625,5001.0,99.58000183105469
2026-03-18,71245.578125,4889.89990234375,100.08999633789062
2026-03-19,69912.7890625,4600.7001953125,99.2300033569336
2026-03-20,70522.5859375,4570.39990234375,99.6500015258789
2026-03-21,68711.5234375,4570.39990234375,99.6500015258789
2026-03-22,67845.2109375,4570.39990234375,99.6500015258789
2026-03-23,70914.859375,4404.10009765625,98.94999694824219
2026-03-24,70517.859375,4399.2998046875,99.43000030517578
2026-03-25,71309.8828125,4549.7998046875,99.5999984741211
2026-03-26,68791.625,4375.5,99.9000015258789
2026-03-27,66338.375,4492.0,100.1500015258789
2026-03-28,66319.6953125,4492.0,100.1500015258789
2026-03-29,65954.921875,4492.0,100.1500015258789
2026-03-30,66691.4453125,4526.0,100.51000213623047
2026-03-31,68233.3125,4647.60009765625,99.95999908447266
2026-04-01,68078.5546875,4783.2001953125,99.6500015258789
2026-04-02,66888.5703125,4651.5,100.02999877929688
2026-04-03,66931.1015625,4651.5,100.02999877929688
2026-04-04,67290.515625,4651.5,100.02999877929688
2026-04-05,68981.8984375,4651.5,100.02999877929688
2026-04-06,68859.828125,4656.7998046875,99.9800033569336
2026-04-07,71940.703125,4657.10009765625,99.63999938964844
2026-04-08,71123.359375,4749.5,99.12999725341797
2026-04-09,71767.828125,4792.2001953125,98.81999969482422
2026-04-10,72979.046875,4761.89990234375,98.6500015258789
2026-04-11,73054.2734375,4761.89990234375,98.6500015258789
2026-04-12,70753.40625,4761.89990234375,98.6500015258789
2026-04-13,74484.640625,4742.39990234375,98.37000274658203
2026-04-14,74181.609375,4825.0,98.12000274658203
2026-04-15,74805.078125,4800.0,98.05999755859375
2026-04-16,75152.1328125,4785.39990234375,98.22000122070312
2026-04-17,77126.875,4857.60009765625,98.0999984741211
2026-04-18,75726.2109375,4857.60009765625,98.0999984741211
2026-04-19,73856.3515625,4857.60009765625,98.0999984741211
2026-04-20,75872.5234375,4806.60009765625,98.05000305175781
2026-04-21,76352.7734375,4698.39990234375,98.41000366210938
2026-04-22,78203.1015625,4732.5,98.58999633789062
2026-04-23,78268.953125,4705.10009765625,98.80000305175781
2026-04-24,77455.3125,4722.2998046875,98.51000213623047
2026-04-25,77612.015625,4722.2998046875,98.51000213623047
2026-04-26,78657.5390625,4722.2998046875,98.51000213623047
2026-04-27,77366.625,4675.39990234375,98.4800033569336
2026-04-28,76350.671875,4591.5,98.62000274658203
2026-04-29,75776.1328125,4545.2001953125,98.91999816894531
2026-04-30,76304.3203125,4614.7001953125,98.08000183105469
2026-05-01,78179.0,4629.89990234375,98.20999908447266
2026-05-02,78657.25,4629.89990234375,98.20999908447266
2026-05-03,78538.2265625,4629.89990234375,98.20999908447266
2026-05-04,79827.90625,4519.5,98.47000122070312
2026-05-05,80927.0546875,4555.7998046875,98.4800033569336
2026-05-06,81427.53125,4681.89990234375,98.0199966430664
2026-05-07,80009.9921875,4699.7998046875,98.25
2026-05-08,80186.765625,4720.39990234375,97.83999633789062
2026-05-09,80664.3671875,4720.39990234375,97.83999633789062
2026-05-10,82138.9296875,4720.39990234375,97.83999633789062
2026-05-11,81728.296875,4718.7001953125,97.94000244140625
2026-05-12,80477.4921875,4677.60009765625,98.29000091552734
2026-05-13,79277.1171875,4697.7001953125,98.4800033569336
2026-05-14,81051.25,4678.10009765625,98.87999725341797
2026-05-15,79065.6796875,4555.7998046875,99.2699966430664
2026-05-16,78131.4375,4555.7998046875,99.2699966430664
2026-05-17,77429.3515625,4555.7998046875,99.2699966430664
2026-05-18,76954.171875,4552.5,98.97000122070312
2026-05-19,76750.90625,4506.2998046875,99.30000305175781
2026-05-20,77457.7734375,4531.2998046875,99.11000061035156
2026-05-21,77539.171875,4539.7998046875,99.19000244140625
2026-05-22,75488.2421875,4521.0,99.31999969482422
2026-05-23,76673.3671875,4521.0,99.31999969482422
2026-05-24,76981.125,4521.0,99.31999969482422
2026-05-25,77279.9296875,4521.0,99.31999969482422
2026-05-26,75825.734375,4500.39990234375,99.16999816894531
2026-05-27,74344.703125,4447.5,99.20999908447266
2026-05-28,73536.5546875,4499.2998046875,99.0199966430664
2026-05-29,73372.5234375,4560.5,98.91000366210938
2026-05-30,73754.8359375,4560.5,98.91000366210938
2026-05-31,73579.6875,4560.5,98.91000366210938
2026-06-01,71319.7734375,4475.2001953125,99.19999694824219
2026-06-02,66703.65625,4489.10009765625,99.22000122070312
2026-06-03,64014.3671875,4436.7001953125,99.52999877929688
2026-06-04,63801.57421875,4475.7998046875,99.41000366210938
2026-06-05,60922.66796875,4337.10009765625,100.06999969482422
2026-06-06,60867.4140625,4337.10009765625,100.06999969482422
2026-06-07,63239.51953125,4337.10009765625,100.06999969482422
2026-06-08,63090.58984375,4335.89990234375,100.05000305175781
2026-06-09,61643.78125,4260.0,99.91000366210938
2026-06-10,61449.2890625,4108.2001953125,99.94999694824219
2026-06-11,63561.0546875,4090.300048828125,99.86000061035156
2026-06-12,63543.19921875,4215.0,99.75
2026-06-13,64421.32421875,4215.0,99.75
2026-06-14,65710.3984375,4215.0,99.75
2026-06-15,66289.5,4328.0,99.62999725341797
2026-06-16,65600.640625,4330.89990234375,99.54000091552734
2026-06-17,64418.4453125,4358.89990234375,100.08999633789062
2026-06-18,62896.47265625,4224.10009765625,100.8499984741211
2026-06-19,63540.8359375,4224.10009765625,100.8499984741211
2026-06-20,64239.67578125,4224.10009765625,100.8499984741211
2026-06-21,63237.5390625,4224.10009765625,100.8499984741211
2026-06-22,63952.10546875,4181.89990234375,101.0199966430664
2026-06-23,62668.01953125,4129.89990234375,101.41000366210938
2026-06-24,60995.1328125,3990.300048828125,101.61000061035156
2026-06-25,59721.67578125,4030.5,101.43000030517578
2026-06-26,60016.4296875,4078.699951171875,101.36000061035156
2026-06-27,59940.09765625,4078.699951171875,101.36000061035156
2026-06-28,59532.33984375,4078.699951171875,101.36000061035156
2026-06-29,60138.37890625,4022.300048828125,101.11000061035156
2026-06-30,58558.859375,4022.89990234375,101.19000244140625
2026-07-01,60003.7578125,4068.300048828125,101.38999938964844
2026-07-02,61485.30078125,4112.7001953125,100.86000061035156
2026-07-03,62544.19921875,4112.7001953125,100.86000061035156
2026-07-04,63088.3046875,4112.7001953125,100.86000061035156
2026-07-05,63547.8828125,4112.7001953125,100.86000061035156
2026-07-06,63995.015625,4155.10009765625,100.8499984741211
2026-07-07,63297.39453125,4145.2998046875,101.13999938964844
2026-07-08,62257.57421875,4070.89990234375,101.05000305175781
2026-07-09,63193.1484375,4130.60009765625,100.94000244140625
2026-07-10,64127.140625,4104.10009765625,100.97000122070312
2026-07-11,63802.02734375,4104.10009765625,100.97000122070312
2026-07-12,63758.21875,4104.10009765625,100.97000122070312
2026-07-13,62239.12109375,3997.0,101.27999877929688
2026-07-14,64956.11328125,4061.10009765625,100.94000244140625
2026-07-15,64712.375,4044.0,100.5
2026-07-16,63789.28125,3985.60009765625,100.7300033569336
2026-07-17,63899.4609375,4012.699951171875,100.75
2026-07-18,64796.6015625,4012.699951171875,100.75
2026-07-19,64690.8046875,4012.699951171875,100.75
2026-07-20,65230.02734375,4010.300048828125,100.98999786376953
2026-07-21,66505.125,4071.10009765625,101.18000030517578
2026-07-22,66100.796875,4146.89990234375,101.13999938964844
2026-07-23,65044.8125,4046.60009765625,101.43000030517578
2026-07-24,64098.49609375,4067.60009765625,101.47000122070312
2026-07-25,64311.8125,4067.60009765625,101.47000122070312
2026-07-26,65340.30078125,4067.60009765625,101.47000122070312
2026-07-27,63724.8984375,4074.5,101.51000213623047
2026-07-28,63871.36328125,4036.300048828125,101.37999725341797
2026-07-29,63908.16796875,4034.699951171875,100.80000305175781
2026-07-30,64725.30859375,4100.10009765625,100.01000213623047
2026-07-31,62813.74609375,4049.10009765625,99.80000305175781
2026-08-01,62763.3203125,4049.10009765625,99.80000305175781
2026-08-02,63482.0,4049.10009765625,99.80000305175781
2026-08-03,63460.8984375,4033.699951171875,99.95999908447266
2026-08-04,64055.953125,4095.39990234375,99.88999938964844
2026-08-05,64597.5,4245.7998046875,99.69000244140625
2026-08-06,64262.11328125,4242.0,99.97000122070312
2026-08-07,64880.19140625,4340.7001953125,99.5999984741211
2026-08-08,64904.6875,4340.7001953125,99.5999984741211
2026-08-09,64844.88671875,4340.7001953125,99.5999984741211
2026-08-10,63910.5859375,4361.7998046875,99.80999755859375
2026-08-11,63551.875,4383.0,99.81999969482422
2026-08-12,63402.43359375,4408.89990234375,100.01000213623047
2026-08-13,63402.171875,4363.60009765625,99.95999908447266
2026-08-14,62975.59375,4380.39990234375,99.66999816894531
2026-08-15,63024.3203125,4380.39990234375,99.66999816894531
2026-08-16,62818.65234375,4380.39990234375,99.66999816894531
2026-08-17,64506.25390625,4417.7998046875,99.63999938964844
2026-08-18,64680.7109375,4366.0,99.6500015258789
2026-08-19,69266.1875,4489.39990234375,98.83000183105469
2026-08-20,73032.7578125,4516.2998046875,98.9000015258789
2026-08-21,78335.1875,4624.10009765625,98.80000305175781
2026-08-22,77083.4140625,4624.10009765625,98.80000305175781
2026-08-23,77755.265625,4624.10009765625,98.80000305175781
2026-08-24,78964.484375,4640.7998046875,99.0
2026-08-25,78564.9765625,4638.10009765625,98.91999816894531
2026-08-26,79027.421875,4598.2001953125,99.16999816894531
2026-08-27,80257.5390625,4609.7001953125,99.16000366210938
2026-08-28,77830.2890625,4478.10009765625,99.69999694824219
2026-08-29,78245.8125,4478.10009765625,99.69999694824219
2026-08-30,77667.5703125,4478.10009765625,99.69999694824219
2026-08-31,78548.6328125,4431.10009765625,99.43000030517578
2026-09-01,77403.625,4348.0,99.66999816894531
2026-09-02,77300.4765625,4366.2998046875,99.55999755859375
2026-09-03,81271.7421875,4491.7001953125,99.0
2026-09-04,79671.96875,4429.7998046875,99.16000366210938
2026-09-05,79823.8671875,4429.7998046875,99.16000366210938
2026-09-06,80350.046875,4429.7998046875,99.16000366210938
2026-09-07,79115.8515625,4429.7998046875,99.16000366210938
2026-09-08,78438.578125,4393.89990234375,98.83999633789062
2026-09-09,78259.5234375,4416.0,98.7699966430664
2026-09-10,76568.125,4364.5,99.08999633789062
2026-09-11,77173.796875,4408.89990234375,99.12000274658203
